RN,REC,DESCR,TOP,BOTTOM,Thickness,Latitude,Longitude,Easting,Northing,Projecti_1
12000168,7,CLAY SILTY BROWN,8.23,14.94,6.71,-19.755717,147.24549,525718.98,7815532.056,55
12000168,8,CLAY SILTY BROWN SANDY,14.94,22.25,7.31,-19.755717,147.24549,525718.98,7815532.056,55
12000168,9,GRANITE 00/00/0000 SWL  -19.00 M TMP NUL C DRILLER SVENSSON  ROTARY  SWL 17.30M,22.25,22.56,0.31,-19.755717,147.24549,525718.98,7815532.056,55
12000169,2,BROWN SILTY TOPSOIL,0,0.3,0.3,-19.747142,147.24541,525711.972,7816480.958,55
12000169,3,LIGHT BROWN LOAM,0.3,1.52,1.22,-19.747142,147.24541,525711.972,7816480.958,55
12000169,4,CLAY SANDY BROWN,1.52,2.74,1.22,-19.747142,147.24541,525711.972,7816480.958,55
12000169,5,BROWN AND GREY CLAY SANDY,2.74,7.92,5.18,-19.747142,147.24541,525711.972,7816480.958,55
12000169,6,CLAY GREY AND BROWN,7.92,9.75,1.83,-19.747142,147.24541,525711.972,7816480.958,55
12000169,7,CLAY GRITTY BROWN,9.75,10.97,1.22,-19.747142,147.24541,525711.972,7816480.958,55
12000169,8,FINE TO MEDIUM SAND CLAYBOUND,10.97,11.58,0.61,-19.747142,147.24541,525711.972,7816480.958,55
12000169,9,FINE TO VERY SAND COARSE AND GRAVEL,11.58,23.77,12.19,-19.747142,147.24541,525711.972,7816480.958,55
12000169,10,VERY SAND COARSE AND LARGE GRAVEL,23.77,24.69,0.92,-19.747142,147.24541,525711.972,7816480.958,55
12000169,11,GRANITE 00/00/0000 SWL  -17.30 M TMP NUL C DRILLER SVENSSON  ROTARY  SWL 16.32M,24.69,24.99,0.3,-19.747142,147.24541,525711.972,7816480.958,55
12000170,2,BROWN TOPSOIL,0,0.61,0.61,-19.741163,147.229195,524013.989,7817144.957,55
12000170,3,CLAY SANDY BROWN,0.61,1.22,0.61,-19.741163,147.229195,524013.989,7817144.957,55
12000170,4,CLAY BROWN,1.22,1.52,0.3,-19.741163,147.229195,524013.989,7817144.957,55
12000170,5,CLAY SILTY BROWN SANDY,1.52,2.13,0.61,-19.741163,147.229195,524013.989,7817144.957,55
12000170,6,CLAY SILTY BROWN,2.13,2.44,0.31,-19.741163,147.229195,524013.989,7817144.957,55
12000170,7,CLAY SANDY BROWN,2.44,3.35,0.91,-19.741163,147.229195,524013.989,7817144.957,55
12000170,8,FINE TO SAND COARSE,3.35,10.66,7.31,-19.741163,147.229195,524013.989,7817144.957,55
12000170,9,FINE TO VERY SAND COARSE AND GRAVEL,10.66,19.22,8.56,-19.741163,147.229195,524013.989,7817144.957,55
12000170,10,FINE TO VERY SAND COARSE AND GRAVEL SOME CLAY SEAMS,19.22,25.31,6.09,-19.741163,147.229195,524013.989,7817144.957,55
12000170,12,LIME,25.31,26.53,1.22,-19.741163,147.229195,524013.989,7817144.957,55
12000170,13,GRANITE AND GRANITE DECOMPOSED,26.53,28.36,1.83,-19.741163,147.229195,524013.989,7817144.957,55
12000170,14,GRANITE 00/00/0000 SWL  -16.30 M TMP NUL C DRILLER SVENSSON  ROTARY  SWL 16.97M,28.36,31.41,3.05,-19.741163,147.229195,524013.989,7817144.957,55
12000171,2,BROWN SILTY TOPSOIL,0,0.61,0.61,-19.751888,147.23739,524870.965,7815956.973,55
12000171,3,BROWN LOAM,0.61,0.91,0.3,-19.751888,147.23739,524870.965,7815956.973,55
12000171,4,CLAY SILTY BROWN,0.91,2.13,1.22,-19.751888,147.23739,524870.965,7815956.973,55
12000171,5,CLAY SILTY BROWN SANDY,2.13,3.96,1.83,-19.751888,147.23739,524870.965,7815956.973,55
12000171,6,CLAY SILTY BROWN,3.96,5.79,1.83,-19.751888,147.23739,524870.965,7815956.973,55
12000171,7,CLAY SILTY SANDY BROWN,5.79,10.06,4.27,-19.751888,147.23739,524870.965,7815956.973,55
12000171,8,CLAY SILTY BROWN,10.06,10.67,0.61,-19.751888,147.23739,524870.965,7815956.973,55
12000171,9,CLAY SILTY SANDY BROWN,10.67,13.72,3.05,-19.751888,147.23739,524870.965,7815956.973,55
12000171,10,GREY AND CLAY SILTY BROWN SANDY,13.72,14.33,0.61,-19.751888,147.23739,524870.965,7815956.973,55
12000171,11,FINE TO SAND COARSE,14.33,15.55,1.22,-19.751888,147.23739,524870.965,7815956.973,55
12000171,12,FINE TO VERY SAND COARSE AND GRAVEL,15.55,17.69,2.14,-19.751888,147.23739,524870.965,7815956.973,55
12000171,13,GREY AND YELLOW CLAY,17.69,20.13,2.44,-19.751888,147.23739,524870.965,7815956.973,55
12000171,14,GRANITE AND GRANITE DECOMPOSED,20.13,22.26,2.13,-19.751888,147.23739,524870.965,7815956.973,55
12000171,15,GRANITE,22.26,23.79,1.53,-19.751888,147.23739,524870.965,7815956.973,55
12000171,16,GRANITE AND GRANITE DECOMPOSED,23.79,24.7,0.91,-19.751888,147.23739,524870.965,7815956.973,55
12000171,17,GRANITE,24.7,25.62,0.92,-19.751888,147.23739,524870.965,7815956.973,55
12000171,18,GRANITE AND GRANITE DECOMPOSED,25.62,27.45,1.83,-19.751888,147.23739,524870.965,7815956.973,55
12000171,19,GRANITE (PINK) 00/00/0000 SWL  -17.00 M TMP NUL C DRILLER SVENSSON  ROTARY  SWL 14.27M,27.45,27.75,0.3,-19.751888,147.23739,524870.965,7815956.973,55
12000172,2,BLACK TOPSOIL,0,0.3,0.3,-19.751892,147.227292,523813.009,7815957.98,55
12000172,3,DARK CLAY SILTY BROWN,0.3,0.91,0.61,-19.751892,147.227292,523813.009,7815957.98,55
12000172,4,REDDISH-CLAY SILTY BROWN,0.91,2.44,1.53,-19.751892,147.227292,523813.009,7815957.98,55
12000172,5,CLAY SILTY BROWN,2.44,3.96,1.52,-19.751892,147.227292,523813.009,7815957.98,55
12000172,6,CLAY SILTY BROWN SANDY,3.96,7.62,3.66,-19.751892,147.227292,523813.009,7815957.98,55
12000172,7,CLAY SILTY GREY,7.62,8.23,0.61,-19.751892,147.227292,523813.009,7815957.98,55
12000172,8,FINE TO SAND COARSE,8.23,11.89,3.66,-19.751892,147.227292,523813.009,7815957.98,55
12000172,9,FINE TO VERY SAND COARSE AND GRAVEL,11.89,21.01,9.12,-19.751892,147.227292,523813.009,7815957.98,55
12000172,10,GRANITE AND GRANITE DECOMPOSED,21.01,21.65,0.64,-19.751892,147.227292,523813.009,7815957.98,55
12000172,11,GRANITE AND LIME,21.65,24.1,2.45,-19.751892,147.227292,523813.009,7815957.98,55
12000172,12,FRACTURED ANDESITE AND GRANITE,24.1,25.31,1.21,-19.751892,147.227292,523813.009,7815957.98,55
12000172,13,GRANITE 00/00/0000 SWL  -14.30 M TMP NUL C DRILLER SVENSSON  ROTARY  SWL 14.39M,25.31,25.92,0.61,-19.751892,147.227292,523813.009,7815957.98,55
12000173,2,BROWN TOPSOIL,0,0.3,0.3,-19.751839,147.218883,522932.016,7815965.004,55
12000173,3,CLAY SILTY BROWN,0.3,0.91,0.61,-19.751839,147.218883,522932.016,7815965.004,55
12000173,4,CLAY SILTY BROWN SANDY,0.91,3.05,2.14,-19.751839,147.218883,522932.016,7815965.004,55
12000173,5,FINE TO MEDIUM SAND,3.05,8.23,5.18,-19.751839,147.218883,522932.016,7815965.004,55
12000173,6,FINE TO SAND COARSE AND GRAVEL,8.23,11.28,3.05,-19.751839,147.218883,522932.016,7815965.004,55
12000173,7,FINE TO VERY SAND COARSE AND GRAVEL,11.28,15.55,4.27,-19.751839,147.218883,522932.016,7815965.004,55
12000173,8,FINE TO VERY SAND COARSE AND LIGHT GRAVEL,15.55,24.4,8.85,-19.751839,147.218883,522932.016,7815965.004,55
12000173,10,GRANITE AND GRANITE DECOMPOSED,24.4,26.23,1.83,-19.751839,147.218883,522932.016,7815965.004,55
12000173,11,GRANITE 00/00/0000 SWL  -14.40 M TMP NUL C DRILLER SVENSSON  ROTARY  SWL 12.88M,26.23,27.45,1.22,-19.751839,147.218883,522932.016,7815965.004,55
12000174,2,BLACK TOPSOIL,0,0.61,0.61,-19.759344,147.215018,522526.032,7815135.037,55
12000174,3,CLAY SILTY BROWN SANDY,0.61,1.22,0.61,-19.759344,147.215018,522526.032,7815135.037,55
12000174,4,RED CLAY SILTY,1.22,1.83,0.61,-19.759344,147.215018,522526.032,7815135.037,55
12000174,5,CLAY SILTY BROWN SANDY,1.83,5.79,3.96,-19.759344,147.215018,522526.032,7815135.037,55
12000174,6,FINE TO SAND COARSE AND LIGHT GRAVEL,5.79,19.2,13.41,-19.759344,147.215018,522526.032,7815135.037,55
12000174,7,CLAY GREY AND BROWN,19.2,20.73,1.53,-19.759344,147.215018,522526.032,7815135.037,55
12000174,8,FINE TO VERY SAND COARSE AND GRAVEL,20.73,25.6,4.87,-19.759344,147.215018,522526.032,7815135.037,55
12000174,9,FINE TO VERY SAND COARSE AND GRAVEL AND CLAY SEAMS,25.6,28.35,2.75,-19.759344,147.215018,522526.032,7815135.037,55
12000174,11,FINE TO VERY SAND COARSE AND GRAVEL,28.35,31.39,3.04,-19.759344,147.215018,522526.032,7815135.037,55
12000174,12,GRANITE AND GRANITE DECOMPOSED,31.39,32,0.61,-19.759344,147.215018,522526.032,7815135.037,55
12000174,13,GRANITE 00/00/0000 SWL  -12.90 M TMP NUL C DRILLER SVENSSON  ROTARY,32,32.31,0.31,-19.759344,147.215018,522526.032,7815135.037,55
12000175,2,BROWN TOPSOIL,0,0.3,0.3,-19.772059,147.230822,524179.803,7813725.846,55
12000175,3,CLAY SILTY GREY,0.3,0.61,0.31,-19.772059,147.230822,524179.803,7813725.846,55
12000175,4,CLAY SILTY BROWN,0.61,3.35,2.74,-19.772059,147.230822,524179.803,7813725.846,55
12000175,5,CLAY GREY,3.35,6.4,3.05,-19.772059,147.230822,524179.803,7813725.846,55
12000175,6,CLAY SILTY BROWN SANDY,6.4,7.92,1.52,-19.772059,147.230822,524179.803,7813725.846,55
12000175,7,CEMENTED CLAY SANDY,7.92,11.58,3.66,-19.772059,147.230822,524179.803,7813725.846,55
12000175,8,CLAY SILTY BROWN SANDY,11.58,13.11,1.53,-19.772059,147.230822,524179.803,7813725.846,55
12000175,9,FINE TO VERY SAND COARSE AND GRAVEL,13.11,14.02,0.91,-19.772059,147.230822,524179.803,7813725.846,55
12000175,10,GRANITE DECOMPOSED,14.02,15.24,1.22,-19.772059,147.230822,524179.803,7813725.846,55
12000175,11,GRANITE DRILLER SVENSSON  ROTARY  SWL 14.63M,15.24,16.46,1.22,-19.772059,147.230822,524179.803,7813725.846,55
12000176,2,BROWN TOPSOIL,0,0.91,0.91,-19.763113,147.229198,524011.019,7814716.021,55
12000176,3,BROWN LOAM,0.91,1.83,0.92,-19.763113,147.229198,524011.019,7814716.021,55
12000176,4,CLAY SILTY BROWN AND GREY,1.83,2.44,0.61,-19.763113,147.229198,524011.019,7814716.021,55
12000176,5,CLAY SILTY BROWN,2.44,7.32,4.88,-19.763113,147.229198,524011.019,7814716.021,55
12000176,6,CLAY SILTY BROWN SANDY,7.32,11.28,3.96,-19.763113,147.229198,524011.019,7814716.021,55
12000176,7,FINE TO SAND COARSE AND GRAVEL CLAYBOUND,11.28,11.58,0.3,-19.763113,147.229198,524011.019,7814716.021,55
12000176,9,CLAY BROWN AND GREY,11.58,12.19,0.61,-19.763113,147.229198,524011.019,7814716.021,55
12000176,10,FINE TO VERY SAND COARSE AND GRAVEL,12.19,16.46,4.27,-19.763113,147.229198,524011.019,7814716.021,55
12000176,11,CLAY GREY,16.46,17.68,1.22,-19.763113,147.229198,524011.019,7814716.021,55
12000176,12,CLAY GREY AND BROWN,17.68,20.12,2.44,-19.763113,147.229198,524011.019,7814716.021,55
12000176,13,GRANITE,20.12,20.73,0.61,-19.763113,147.229198,524011.019,7814716.021,55
12000176,14,GRANITE AND LIME,20.73,22.86,2.13,-19.763113,147.229198,524011.019,7814716.021,55
12000176,15,GRANITE AND GRANITE DECOMPOSED,22.86,23.47,0.61,-19.763113,147.229198,524011.019,7814716.021,55
12000176,16,GRANITE 00/00/0000 SWL  -14.60 M TMP NUL C,23.47,24.69,1.22,-19.763113,147.229198,524011.019,7814716.021,55
12000177,1,CLAY GREY,0,1.52,1.52,-19.784247,147.1938,520300,7812382.011,55
12000177,2,CLAY BROWN,1.52,3.35,1.83,-19.784247,147.1938,520300,7812382.011,55
12000177,3,CLAY SILTY BROWN,3.35,4.27,0.92,-19.784247,147.1938,520300,7812382.011,55
12000177,4,CLAY SILTY BROWN SANDY,4.27,6.1,1.83,-19.784247,147.1938,520300,7812382.011,55
12000177,5,FINE TO SAND COARSE CLAYEY,6.1,10.97,4.87,-19.784247,147.1938,520300,7812382.011,55
12000177,6,FINE TO VERY SAND COARSE,10.97,14.63,3.66,-19.784247,147.1938,520300,7812382.011,55
12000177,7,GREY AND YELLOW CLAY SILTY,14.63,15.54,0.91,-19.784247,147.1938,520300,7812382.011,55
12000177,8,FINE TO VERY SAND COARSE AND LARGE GRAVEL,15.54,21.34,5.8,-19.784247,147.1938,520300,7812382.011,55
12000177,10,GRANITE DECOMPOSED,21.34,22.56,1.22,-19.784247,147.1938,520300,7812382.011,55
12000177,11,GRANITE,22.56,24.38,1.82,-19.784247,147.1938,520300,7812382.011,55
12000177,12,GRANITE DRILLER SVENSSON  ROTARY  SWL 15.24M,22.56,24.38,1.82,-19.784247,147.1938,520300,7812382.011,55
12000178,2,BROWN TOPSOIL,0,0.3,0.3,-19.818498,147.223729,523429.976,7808587.991,55
12000178,3,BROWN LOAM,0.3,1.22,0.92,-19.818498,147.223729,523429.976,7808587.991,55
12000178,4,CLAY SILTY BROWN SANDY,1.22,3.05,1.83,-19.818498,147.223729,523429.976,7808587.991,55
12000178,5,CLAY SILTY BROWN,3.05,8.53,5.48,-19.818498,147.223729,523429.976,7808587.991,55
12000178,6,CLAY SILTY BROWN SANDY,8.53,10.36,1.83,-19.818498,147.223729,523429.976,7808587.991,55
12000178,7,CLAY SILTY BROWN AND GREY,10.36,10.97,0.61,-19.818498,147.223729,523429.976,7808587.991,55
12000178,8,CLAY SILTY BROWN,10.97,11.58,0.61,-19.818498,147.223729,523429.976,7808587.991,55
12000178,9,CLAY SILTY BROWN SANDY AND ROCK,11.58,13.41,1.83,-19.818498,147.223729,523429.976,7808587.991,55
12000178,10,CLAY SILTY BROWN AND GREY,13.41,16.15,2.74,-19.818498,147.223729,523429.976,7808587.991,55
12000178,11,CLAY SILTY BROWN AND GREY SANDY,16.15,17.37,1.22,-19.818498,147.223729,523429.976,7808587.991,55
12000178,12,CLAY SILTY BROWN AND GREY,17.37,18.9,1.53,-19.818498,147.223729,523429.976,7808587.991,55
12000178,13,FINE TO SAND COARSE CLAYEY,18.9,19.81,0.91,-19.818498,147.223729,523429.976,7808587.991,55
12000178,14,FINE TO SAND COARSE,19.81,22.56,2.75,-19.818498,147.223729,523429.976,7808587.991,55
12000178,15,FINE TO VERY SAND COARSE AND GRAVEL,22.56,27.74,5.18,-19.818498,147.223729,523429.976,7808587.991,55
12000178,16,GRANITE 00/00/0000 SWL  -15.20 M TMP NUL C DRILLER SVENSSON  ROTARY,27.74,29.57,1.83,-19.818498,147.223729,523429.976,7808587.991,55
12000179,2,DARK BROWN TOPSOIL,0,0.3,0.3,-19.814559,147.210267,522020.708,7809025.684,55
12000179,3,CLAY BROWN,0.3,1.22,0.92,-19.814559,147.210267,522020.708,7809025.684,55
12000179,4,CLAY GREY,1.22,7.01,5.79,-19.814559,147.210267,522020.708,7809025.684,55
12000179,5,CLAY GREY AND BROWN,7.01,9.14,2.13,-19.814559,147.210267,522020.708,7809025.684,55
12000179,6,GRANITE DECOMPOSED,9.14,9.75,0.61,-19.814559,147.210267,522020.708,7809025.684,55
12000179,7,GRANITE AND LIME,9.75,15.85,6.1,-19.814559,147.210267,522020.708,7809025.684,55
12000179,8,GRANITE AND GRANITE DECOMPOSED,15.85,19.81,3.96,-19.814559,147.210267,522020.708,7809025.684,55
12000179,9,GRANITE (HOLE ABANDONED) DRILLER SVENSSON  ROTARY,19.81,22.25,2.44,-19.814559,147.210267,522020.708,7809025.684,55
12000180,2,BLACK CLAYEY SOIL,0,0.3,0.3,-19.854281,147.215545,522567.85,7804629.408,55
12000180,3,CLAY GREY,0.3,1.22,0.92,-19.854281,147.215545,522567.85,7804629.408,55
12000180,4,CLAY GREY AND BROWN,1.22,1.83,0.61,-19.854281,147.215545,522567.85,7804629.408,55
12000180,5,LIGHT CLAY GREY,1.83,4.27,2.44,-19.854281,147.215545,522567.85,7804629.408,55
12000180,6,CLAY SILTY BROWN SANDY,4.27,5.79,1.52,-19.854281,147.215545,522567.85,7804629.408,55
12000180,7,SAND FINE AND CLAYEY,5.79,6.1,0.31,-19.854281,147.215545,522567.85,7804629.408,55
12000180,8,CLAY SILTY BROWN,6.1,8.23,2.13,-19.854281,147.215545,522567.85,7804629.408,55
12000180,9,GRANITE DECOMPOSED,8.23,9.45,1.22,-19.854281,147.215545,522567.85,7804629.408,55
12000180,10,PINK GRANITE AND LIME,9.45,11.28,1.83,-19.854281,147.215545,522567.85,7804629.408,55
12000180,11,BROWN GRANITE AND LIME,11.28,13.11,1.83,-19.854281,147.215545,522567.85,7804629.408,55
12000180,12,LIGHT GREY GRANITE DECOMPOSED DRILLER SVENSSON  ROTARY  SWL 17.22M,13.11,18.29,5.18,-19.854281,147.215545,522567.85,7804629.408,55
12000181,2,BROWN TOPSOIL,0,0.3,0.3,-19.813723,147.196232,520550.962,7809119.962,55
12000181,3,CLAY BROWN,0.3,0.61,0.31,-19.813723,147.196232,520550.962,7809119.962,55
12000181,4,CLAY GREY,0.61,3.96,3.35,-19.813723,147.196232,520550.962,7809119.962,55
12000181,5,CLAY GREY AND BROWN,3.96,4.88,0.92,-19.813723,147.196232,520550.962,7809119.962,55
12000181,6,GREY AND CLAY GRITTY BROWN,4.88,7.01,2.13,-19.813723,147.196232,520550.962,7809119.962,55
12000181,7,CLAY GREY AND BROWN,7.01,8.53,1.52,-19.813723,147.196232,520550.962,7809119.962,55
12000181,8,GREY AND CLAY SILTY BROWN,8.53,9.45,0.92,-19.813723,147.196232,520550.962,7809119.962,55
12000181,9,CLAY SILTY BROWN AND GREY SANDY,9.45,11.58,2.13,-19.813723,147.196232,520550.962,7809119.962,55
12000181,10,CLAY SILTY BROWN AND GREY,11.58,12.19,0.61,-19.813723,147.196232,520550.962,7809119.962,55
12000181,11,CLAY SILTY BROWN SANDY,12.19,14.63,2.44,-19.813723,147.196232,520550.962,7809119.962,55
12000181,12,FINE TO SAND COARSE CLAYBOUND,14.63,18.9,4.27,-19.813723,147.196232,520550.962,7809119.962,55
12000181,13,FINE TO VERY SAND COARSE AND GRAVEL CLAYBOUND,18.9,19.51,0.61,-19.813723,147.196232,520550.962,7809119.962,55
12000181,15,GRANITE AND GRANITE DECOMPOSED DRILLER SVENSSON  ROTARY,19.51,20.73,1.22,-19.813723,147.196232,520550.962,7809119.962,55
12000182,2,BROWN SILTY TOPSOIL,0,0.61,0.61,-19.742615,147.251655,526367.016,7816980.946,55
12000182,3,BROWN SILTY LOAM,0.61,2.44,1.83,-19.742615,147.251655,526367.016,7816980.946,55
12000182,4,CLAY BROWN,2.44,3.66,1.22,-19.742615,147.251655,526367.016,7816980.946,55
12000182,5,CLAY SILTY BROWN,3.66,4.57,0.91,-19.742615,147.251655,526367.016,7816980.946,55
12000182,6,GREY AND CLAY GRITTY BROWN,4.57,7.92,3.35,-19.742615,147.251655,526367.016,7816980.946,55
12000182,7,CLAY SILTY BROWN,7.92,10.67,2.75,-19.742615,147.251655,526367.016,7816980.946,55
12000182,8,CLAY SANDY BROWN,10.67,11.89,1.22,-19.742615,147.251655,526367.016,7816980.946,55
12000182,9,CLAY SILTY BROWN,11.89,12.5,0.61,-19.742615,147.251655,526367.016,7816980.946,55
12000182,10,BROWN AND GREY CLAY SANDY,12.5,13.41,0.91,-19.742615,147.251655,526367.016,7816980.946,55
12000182,11,CLAY SILTY BROWN,13.41,15.85,2.44,-19.742615,147.251655,526367.016,7816980.946,55
12000182,12,FINE TO MEDIUM SAND CLAYEY,15.85,16.31,0.46,-19.742615,147.251655,526367.016,7816980.946,55
12000182,13,GREY/CLAY SANDY BROWN,16.31,20.12,3.81,-19.742615,147.251655,526367.016,7816980.946,55
12000182,14,FINE TO MEDIUM SAND CLAYEY,20.12,21.34,1.22,-19.742615,147.251655,526367.016,7816980.946,55
12000182,15,LIGHT GRAVEL BOULDERS,21.34,21.64,0.3,-19.742615,147.251655,526367.016,7816980.946,55
12000182,16,GRANITE,21.64,22.25,0.61,-19.742615,147.251655,526367.016,7816980.946,55
12000182,17,LIME,22.25,22.56,0.31,-19.742615,147.251655,526367.016,7816980.946,55
12000182,18,GRANITE DRILLER SVENSSON  ROTARY  SWL 17.36M,22.56,26.82,4.26,-19.742615,147.251655,526367.016,7816980.946,55
12000183,2,BROWN TOPSOIL,0,0.3,0.3,-19.74333,147.250282,526223.044,7816902.039,55
12000183,3,BROWN LOAM,0.3,3.05,2.75,-19.74333,147.250282,526223.044,7816902.039,55
12000183,4,CLAY SILTY BROWN,3.05,5.49,2.44,-19.74333,147.250282,526223.044,7816902.039,55
12000183,5,BROWN AND GREY CLAY SANDY,5.49,7.62,2.13,-19.74333,147.250282,526223.044,7816902.039,55
12000183,6,CLAY BROWN AND GREY,7.62,8.53,0.91,-19.74333,147.250282,526223.044,7816902.039,55
12000183,7,CLAY SILTY BROWN,8.53,9.75,1.22,-19.74333,147.250282,526223.044,7816902.039,55
12000183,8,CLAY SANDY BROWN,9.75,15.85,6.1,-19.74333,147.250282,526223.044,7816902.039,55
12000183,9,CLAY SANDY BROWN AND LIME,15.85,20.73,4.88,-19.74333,147.250282,526223.044,7816902.039,55
12000183,10,FINE TO SAND COARSE,20.73,21.34,0.61,-19.74333,147.250282,526223.044,7816902.039,55
12000183,11,SAND COARSE AND GRAVEL CLAYBOUND,21.34,21.64,0.3,-19.74333,147.250282,526223.044,7816902.039,55
12000183,12,GRANITE DECOMPOSED 00/00/0000 SWL  -17.30 M TMP NUL C DRILLER SVENSSON  ROTARY  SWL 16.47M,21.64,22.86,1.22,-19.74333,147.250282,526223.044,7816902.039,55
12000184,2,BROWN TOPSOIL,0,0.3,0.3,-19.73869,147.253223,526531.952,7817415.033,55
12000184,3,BROWN LOAM,0.3,3.05,2.75,-19.73869,147.253223,526531.952,7817415.033,55
12000184,4,CLAY SILTY BROWN SANDY,3.05,3.66,0.61,-19.73869,147.253223,526531.952,7817415.033,55
12000184,5,CLAY SILTY BROWN,3.66,5.18,1.52,-19.73869,147.253223,526531.952,7817415.033,55
12000184,6,CLAY SILTY BROWN AND GREY,5.18,7.92,2.74,-19.73869,147.253223,526531.952,7817415.033,55
12000184,7,GREY AND CLAY GRITTY BROWN,7.92,9.75,1.83,-19.73869,147.253223,526531.952,7817415.033,55
12000184,8,LIGHT CLAY SILTY BROWN,9.75,11.58,1.83,-19.73869,147.253223,526531.952,7817415.033,55
12000184,9,CLAY SILTY BROWN AND GREY,11.58,12.5,0.92,-19.73869,147.253223,526531.952,7817415.033,55
12000184,10,CLAY SILTY BROWN AND LIME,12.5,14.33,1.83,-19.73869,147.253223,526531.952,7817415.033,55
12000184,11,CLAY SILTY BROWN SANDY,14.33,16.46,2.13,-19.73869,147.253223,526531.952,7817415.033,55
12000184,12,CLAY SILTY BROWN SANDY AND LIME,16.46,19.51,3.05,-19.73869,147.253223,526531.952,7817415.033,55
12000184,13,FINE TO VERY SAND COARSE AND CLAYEY,19.51,21.03,1.52,-19.73869,147.253223,526531.952,7817415.033,55
12000184,14,COARSE TO VERY SAND COARSE AND GRAVEL CLAYBOUND,21.03,21.34,0.31,-19.73869,147.253223,526531.952,7817415.033,55
12000184,16,FINE TO VERY SAND COARSE AND GRAVEL,21.34,22.56,1.22,-19.73869,147.253223,526531.952,7817415.033,55
12000184,17,GRANITE DECOMPOSED 00/00/0000 SWL  -16.40 M TMP NUL C DRILLER SVENSSON  ROTARY,22.56,23.17,0.61,-19.73869,147.253223,526531.952,7817415.033,55
12000185,2,BROWN TOPSOIL,0,0.61,0.61,-19.733448,147.258321,527066.991,7817994.295,55
12000185,3,CLAY SILTY BROWN,0.61,0.91,0.3,-19.733448,147.258321,527066.991,7817994.295,55
12000185,4,BROWN LOAM,0.91,1.83,0.92,-19.733448,147.258321,527066.991,7817994.295,55
12000185,5,CLAY SILTY BROWN,1.83,3.66,1.83,-19.733448,147.258321,527066.991,7817994.295,55
12000185,6,CLAY GREY AND BROWN,3.66,7.01,3.35,-19.733448,147.258321,527066.991,7817994.295,55
12000185,7,REDDISH CLAY SILTY BROWN AND GREY,7.01,9.15,2.14,-19.733448,147.258321,527066.991,7817994.295,55
12000185,8,CLAY SILTY BROWN SANDY,9.15,10.67,1.52,-19.733448,147.258321,527066.991,7817994.295,55
12000185,9,CLAY SILTY BROWN SANDY AND LIME,10.67,12.2,1.53,-19.733448,147.258321,527066.991,7817994.295,55
12000185,10,CLAY SANDY BROWN AND LIME,12.2,16.47,4.27,-19.733448,147.258321,527066.991,7817994.295,55
12000185,11,GRANITE DRILLER SVENSSON  ROTARY,16.47,16.77,0.3,-19.733448,147.258321,527066.991,7817994.295,55
12000186,2,BROWN LOAM,0,1.22,1.22,-19.723448,147.263599,527621.744,7819100.02,55
12000186,3,CLAY SILTY BROWN SANDY,1.22,2.74,1.52,-19.723448,147.263599,527621.744,7819100.02,55
12000186,4,CLAY SILTY BROWN,2.74,3.35,0.61,-19.723448,147.263599,527621.744,7819100.02,55
12000186,5,CLAY SILTY BROWN SANDY,3.35,4.27,0.92,-19.723448,147.263599,527621.744,7819100.02,55
12000186,6,CLAY SILTY BROWN,4.27,6.3,2.03,-19.723448,147.263599,527621.744,7819100.02,55
12000186,7,CLAY SILTY BROWN SANDY,6.3,8.54,2.24,-19.723448,147.263599,527621.744,7819100.02,55
12000186,8,CLAY SILTY BROWN AND GREY,8.54,10.37,1.83,-19.723448,147.263599,527621.744,7819100.02,55
12000186,9,GRANITE DECOMPOSED,10.37,11.59,1.22,-19.723448,147.263599,527621.744,7819100.02,55
12000186,10,GRANITE DRILLER SVENSSON  ROTARY  SWL 18.14M,11.59,11.89,0.3,-19.723448,147.263599,527621.744,7819100.02,55
12000187,2,BROWN LOAM,0,3.05,3.05,-19.717689,147.265596,527832.001,7819736.97,55
12000187,3,CLAY SILTY BROWN,3.05,4.27,1.22,-19.717689,147.265596,527832.001,7819736.97,55
12000187,4,CLAY SILTY BROWN SANDY,4.27,6.71,2.44,-19.717689,147.265596,527832.001,7819736.97,55
12000187,5,CLAY SILTY BROWN,6.71,7.32,0.61,-19.717689,147.265596,527832.001,7819736.97,55
12000187,6,GREY AND CLAY SILTY BROWN,7.32,9.45,2.13,-19.717689,147.265596,527832.001,7819736.97,55
12000187,7,GREY AND CLAY GRITTY BROWN,9.45,12.2,2.75,-19.717689,147.265596,527832.001,7819736.97,55
12000187,8,CLAY SILTY BROWN AND LIME,12.2,12.81,0.61,-19.717689,147.265596,527832.001,7819736.97,55
12000187,9,CLAY SILTY BROWN SANDY,12.81,14.64,1.83,-19.717689,147.265596,527832.001,7819736.97,55
12000187,10,CLAY SILTY BROWN AND GREY SANDY AND LIME,14.64,17.08,2.44,-19.717689,147.265596,527832.001,7819736.97,55
12000187,12,GRANITE AND SOME GRANITE DECOMPOSED,17.08,17.99,0.91,-19.717689,147.265596,527832.001,7819736.97,55
12000187,13,GRANITE 00/00/0000 SWL  -18.10 M TMP NUL C DRILLER SVENSSON  ROTARY  SWL 19.72M,17.99,21.35,3.36,-19.717689,147.265596,527832.001,7819736.97,55
12000188,2,BROWN TOPSOIL,0,0.61,0.61,-19.711222,147.269355,528227.047,7820451.971,55
